dim,act_mean,act_var,act_std,act_skew,act_excess_kurtosis,act_q95_abs,act_q99_abs,act_max_abs,act_tail_ratio,recon_mean,recon_var,recon_std,recon_skew,recon_excess_kurtosis,recon_q95_abs,recon_q99_abs,recon_max_abs,recon_tail_ratio,var_delta,kurtosis_delta,tail_ratio_delta,abs_mean_delta
1185,-1.0462126,7.176874,2.678969,-0.038676746,0.15249681,5.595276,7.594055,13.75,6.0112476,-0.5814243,4.6913424,2.1659508,-0.10517577,0.35391688,4.46875,6.09375,9.9375,5.6494455,-2.4855318,0.20142007,-0.3618021,0.46478826
1186,-0.10055513,6.781939,2.6042156,-0.0432332,0.20777583,5.15625,6.9375,11.8125,5.7510066,0.37550172,4.044523,2.0110998,-0.059327696,0.30658078,4.0625,5.40625,11.6875,7.226929,-2.7374163,0.09880495,1.4759226,0.47605684
1187,0.37921637,6.3406544,2.5180657,0.017494865,0.14544392,5.0625,6.75,11.0,5.4659276,0.24651617,3.924722,1.9810911,-0.052824836,0.3054459,3.953125,5.40625,8.125,5.16201,-2.4159324,0.160002,-0.3039174,0.1327002
1188,-0.24996091,6.6178327,2.5725148,0.06175909,0.12107062,5.125,6.78125,10.3125,5.01547,0.24521628,4.2459707,2.0605752,0.36721367,1.4631734,4.001526,5.59375,12.9375,8.051396,-2.371862,1.3421028,3.0359263,0.4951772
1189,-0.29796377,6.336803,2.5173008,0.01694929,0.14145136,4.96875,6.65625,11.1875,5.5669584,0.03211914,3.521695,1.8766179,0.013146791,0.27263975,3.703125,5.031555,8.125,5.4914894,-2.815108,0.1311884,-0.07546902,0.3300829
1190,0.62056494,6.9995885,2.6456735,0.032635953,0.19336009,5.34375,7.125,12.9375,6.0188475,0.119795285,4.347633,2.0850978,0.06067837,0.25861168,4.09375,5.59375,9.9375,6.0179353,-2.6519556,0.06525159,-0.0009121895,0.5007697
1191,0.15530017,8.191736,2.8621209,0.091062315,0.20739722,5.6875,7.5625,15.0,6.6151423,0.32593802,5.863166,2.4213974,0.2350893,0.5910804,4.8125,6.625305,12.9375,6.7651157,-2.3285704,0.3836832,0.14997339,0.17063785
1192,-0.49278402,6.0388103,2.4573991,-0.07383531,0.26610422,4.9375,6.65625,11.0625,5.595858,-0.70507663,3.6315997,1.9056756,-0.017794158,0.27812052,4.0,5.34375,9.25,5.755136,-2.4072106,0.012016296,0.15927792,0.21229261
1193,0.8674717,9.232329,3.0384748,0.1369711,0.11868787,6.25,8.4375,15.625,6.2455487,1.0524559,6.1364655,2.477189,0.052855235,0.09031057,5.34375,7.03125,11.5625,5.4049034,-3.0958638,-0.028377295,-0.8406453,0.1849842
1194,0.29463667,8.271136,2.8759582,-0.010182783,0.28854322,5.6875,7.78125,14.125,6.183973,-0.35160825,5.105422,2.2595181,-0.043655742,0.4033165,4.53125,6.15625,12.1875,6.769615,-3.1657143,0.11477327,0.58564234,0.6462449
1195,0.09345793,7.6247416,2.7612934,0.04982653,0.19677496,5.5,7.375,11.3125,5.2021103,0.36143845,4.385398,2.094134,0.07118087,0.21442246,4.25,5.6875,8.6875,5.197646,-3.2393436,0.017647505,-0.0044641495,0.26798052
1196,-0.29707423,6.7876506,2.605312,-0.059004404,0.17592096,5.15625,6.969055,11.5625,5.5759544,-0.4032809,4.0442395,2.0110295,-0.12891513,0.25177646,4.0625,5.5,9.0,5.5803256,-2.743411,0.07585549,0.004371166,0.106206685
1197,0.4480948,11.32977,3.3659723,-0.02096897,0.54263353,6.8125,9.375,19.0,7.1642356,0.13729644,8.6687155,2.9442682,-0.047177568,0.56320095,5.96875,8.1875,13.0625,5.7029467,-2.6610546,0.020567417,-1.4612889,0.31079835
1198,-0.6656809,7.4207454,2.7241044,-0.020432688,0.24031496,5.5,7.4375,12.3125,5.551006,-0.060079616,4.6190248,2.1491916,0.0076962677,0.38346004,4.28125,5.84375,10.1875,6.042169,-2.8017206,0.14314508,0.49116325,0.60560125
1199,0.31828848,6.8134913,2.6102664,0.039139803,0.23585606,5.21875,7.09375,11.5,5.554977,0.32552862,4.2868304,2.0704663,0.0748423,0.44336486,4.1875,5.75,9.25,5.6325703,-2.526661,0.2075088,0.07759333,0.0072401464
1200,-0.38669917,6.406265,2.53106,0.038699638,0.24859834,5.0625,6.78125,13.125,6.4845977,0.06912878,3.6465456,1.9095931,0.0067532957,0.25795102,3.78125,5.15625,8.5,5.6440353,-2.7597191,0.009352684,-0.84056234,0.45582795
1201,-0.93943185,8.20416,2.8642905,0.025451101,0.18527699,5.96875,7.9375,11.75,4.9207954,-0.42139393,5.355303,2.3141527,0.02978184,0.26235676,4.6875,6.25,10.9375,5.8946705,-2.848857,0.07707977,0.97387505,0.5180379
1202,-0.85359013,5.434631,2.3312294,-0.074717365,0.20434523,4.90625,6.625,11.0,5.6211643,-0.61585003,3.1242583,1.7675571,-0.03479447,0.22034693,3.6875,4.875305,9.1875,6.2002773,-2.3103726,0.016001701,0.579113,0.2377401
1203,-1.299529,6.716092,2.5915425,-0.023194028,0.14778996,5.625,7.375305,14.1875,6.1431866,-0.8411002,4.287804,2.0707014,-0.13336891,0.41295743,4.40625,6.03125,10.25,5.8271694,-2.428288,0.26516747,-0.31601715,0.45842874
1204,0.023029711,7.015187,2.64862,-0.008120979,0.25668168,5.28125,7.09375,12.625,6.035949,0.14646177,4.0395803,2.0098708,-0.0067378823,0.3231578,3.985138,5.406555,11.0,6.9225836,-2.9756064,0.06647611,0.88663435,0.123432055
1205,0.8084777,14.634318,3.8254828,0.015384437,0.30284214,7.75,10.4375,17.125,5.552632,0.25455368,12.01594,3.4664016,-0.00908309,0.338207,6.9375,9.4375,16.375,6.009922,-2.6183786,0.035364866,0.45729017,0.553924
1206,0.110493496,6.428274,2.5354042,0.0628911,0.16852474,5.0625,6.75,10.375,5.1683292,0.61310333,3.9295218,1.9823022,0.10245968,0.2766323,4.09375,5.625,8.6875,5.3269024,-2.4987524,0.10810757,0.15857315,0.50260985
1207,-0.09397007,11.306482,3.3625114,-0.002897875,0.23510456,6.71875,8.9375,15.0,5.6836724,-0.3205938,8.736789,2.955806,-0.034076843,0.34166574,6.0,8.125,13.0,5.589814,-2.5696936,0.106561184,-0.09385824,0.22662374
1208,-0.2015661,6.7787232,2.603598,-0.08666565,0.15107775,5.09375,6.875,11.5625,5.5829787,0.06449814,4.1422796,2.035259,-0.120480895,0.33808422,3.984375,5.53125,10.0,6.2150264,-2.6364436,0.18700647,0.63204765,0.26606423
1209,-0.15888062,5.640893,2.3750565,0.05665862,0.29852223,4.6875,6.4375,11.1875,5.962803,-0.3512617,3.4944987,1.8693578,0.010619117,0.31546783,3.796875,5.125305,8.5,5.6723456,-2.1463943,0.0169456,-0.29045725,0.19238108
1210,0.12668401,6.6352463,2.5758972,-0.05623585,0.17032814,5.09375,6.8125,11.875,5.8237596,0.12081066,4.030966,2.0077264,-0.093668215,0.30161524,3.96875,5.375,9.375,5.9181347,-2.6042805,0.1312871,0.09437513,0.0058733523
1211,0.33927426,8.274554,2.8765526,0.013446229,0.20511651,5.75,7.594055,13.125,5.7361608,0.53498876,5.736744,2.3951502,-0.044229385,0.3275187,4.84375,6.5625,10.625,5.470061,-2.5378103,0.12240219,-0.26609993,0.1957145
1212,0.806415,6.1392727,2.4777555,-0.04602447,0.23636532,5.125,6.844055,12.625,6.0909247,0.33270803,3.6600573,1.9131277,-0.0074841822,0.36307597,3.828125,5.21875,9.5,6.2031407,-2.4792154,0.12671065,0.112215996,0.473707
1213,-0.21921182,7.781244,2.789488,0.08671881,0.3705969,5.5625,7.46875,15.4375,7.0142274,0.16121897,5.371529,2.317656,0.10671197,0.4100604,4.65625,6.375,11.25,6.183636,-2.4097147,0.03946352,-0.8305912,0.3804308
1214,0.2664541,6.4840713,2.5463839,-0.08045354,0.17869616,5.0625,6.78125,10.625,5.2337546,0.17847021,3.860781,1.964887,-0.06676734,0.25286484,3.921875,5.219055,8.5,5.45964,-2.6232903,0.07416868,0.22588539,0.08798389
1215,-0.17308575,12.120626,3.481469,-0.1475642,0.6051035,7.09375,9.62561,17.25,6.4001164,-0.10002173,9.747302,3.122067,-0.24292734,0.62321043,6.34375,8.5625,15.0,6.226513,-2.3733244,0.018106937,-0.17360353,0.07306402
1216,0.101534694,7.1602674,2.6758676,0.01618827,0.22928572,5.34375,7.156555,11.5,5.4486833,0.24832837,4.45257,2.1101115,-0.1001894,0.4478197,4.1875,5.8125,9.75,5.8425407,-2.7076974,0.218534,0.39385748,0.14679368
1217,0.40035236,8.662102,2.9431448,0.0684981,0.18919206,5.875,7.812805,14.125,6.031189,0.41354766,5.905828,2.430191,-0.00613413,0.305717,4.9375,6.5625,11.0625,5.7133517,-2.7562737,0.116524935,-0.31783724,0.013195306
1218,0.0036709167,5.9787865,2.4451556,0.06979154,0.23177028,4.84375,6.53125,11.0625,5.7256556,-0.32315975,3.567114,1.8886806,0.17256409,0.6143768,3.78125,5.25,11.3125,7.501133,-2.4116724,0.3826065,1.7754774,0.3268307
1219,-0.49783286,6.9928155,2.6443932,-0.03474284,0.16090608,5.40625,7.0625,11.5625,5.4398513,-0.18707643,4.2108808,2.052043,-0.012591386,0.1557486,4.09375,5.4375,8.6875,5.3436112,-2.7819347,-0.0051574707,-0.09624004,0.31075644
1220,0.54356766,6.7066545,2.589721,0.0011588368,0.22699356,5.25,7.09375,12.75,6.0861874,0.105439015,4.163029,2.0403502,0.025966194,0.27384996,4.0625,5.4375,10.8125,6.7291527,-2.5436254,0.046856403,0.6429653,0.43812865
1221,-0.53277504,6.169381,2.4838238,-0.06438053,0.19813848,5.0,6.75,11.5625,5.7600346,0.09344936,3.457653,1.8594766,-0.031353034,0.38441372,3.65625,5.0,10.4375,7.11478,-2.711728,0.18627524,1.3547454,0.6262244
1222,0.6275933,6.0615396,2.4620194,0.1020106,0.15739465,5.03125,6.75,13.875,6.915672,0.6338833,3.533895,1.8798656,0.07580473,0.34519935,3.953125,5.40625,9.625,6.183284,-2.5276446,0.1878047,-0.732388,0.0062900186
1223,-1.3745259,6.5106683,2.5516012,-0.040633008,0.26791883,5.71875,7.625,12.4375,5.403559,-0.63732004,3.9173863,1.9792389,0.035562783,0.320637,4.09375,5.53125,8.9375,5.4380836,-2.593282,0.052718163,0.03452444,0.73720586
1224,0.60609263,5.9898896,2.4474251,0.0668692,0.13178682,5.0,6.5625,11.5,5.7604465,0.32049102,3.5032222,1.8716897,0.08623537,0.29669023,3.796875,5.125,8.625,5.7812066,-2.4866674,0.1649034,0.02076006,0.28560162
1225,-0.30936527,6.3818564,2.5262337,0.081131384,0.19533324,5.03125,6.6875,11.75,5.8286233,0.024402369,3.805209,1.9506944,0.027571643,0.34105396,3.9375,5.25,8.625,5.6381254,-2.5766475,0.14572072,-0.19049788,0.33376765
1226,0.59570295,6.7327976,2.5947635,0.009130218,0.2765696,5.25,6.937805,11.4375,5.4438214,0.09628004,4.0397224,2.009906,-0.066792935,0.42459488,4.03125,5.46875,10.8125,6.8547764,-2.6930752,0.14802527,1.410955,0.4994229
1227,-0.024989178,5.994499,2.4483666,0.082807496,0.35547733,4.84375,6.625,10.875,5.647899,0.2529819,3.315817,1.8209385,-0.00812175,0.38991928,3.640625,5.0,8.5625,5.9224954,-2.678682,0.034441948,0.2745962,0.2779711
1228,-0.83918035,27.441376,5.2384515,0.32516217,0.50787735,10.375,14.125,25.125,6.0220556,-0.48659122,24.785763,4.9785304,0.36422575,0.62248206,10.0,13.6875,21.25,5.4462543,-2.655613,0.11460471,-0.5758014,0.35258913
1229,-0.8516962,6.5677037,2.5627532,0.07373786,0.25418139,5.3125,7.0625,12.5625,5.860736,-0.12054458,3.8087435,1.9516002,0.17464297,0.47454858,3.890625,5.4375,10.75,6.995786,-2.7589602,0.2203672,1.1350503,0.7311516
1230,-0.21019307,6.599153,2.5688818,-0.009107755,0.2369287,5.125,6.875305,11.6875,5.749778,0.11095,4.052256,2.0130217,0.0674416,0.37556028,4.03125,5.5625,9.5,6.0059485,-2.546897,0.13863158,0.25617075,0.32114306
1231,-0.51432556,6.5060773,2.5507014,0.026690733,0.14449859,5.125,6.78125,13.125,6.3674397,-0.3970952,3.7555563,1.9379258,-0.091000274,0.27636647,3.9375,5.34375,8.3125,5.3383937,-2.750521,0.13186789,-1.029046,0.117230356
1232,0.4542003,6.5796328,2.5650795,0.08361539,0.17923284,5.15625,6.84375,12.75,6.1778784,0.31271377,3.7028232,1.9242721,0.041043557,0.21631289,3.875,5.187805,9.5625,6.208629,-2.8768096,0.03708005,0.030750751,0.14148653
1233,-0.56149507,6.4989543,2.5493047,0.06850486,0.13905358,5.125,6.719055,10.6875,5.13863,-0.16892901,3.7482324,1.9360353,0.039800342,0.25990963,3.8125,5.25,8.375,5.446914,-2.750722,0.12085605,0.30828428,0.39256606
1234,-10.344832,10.96201,3.3108926,0.10670752,0.13504982,15.625,17.875,22.125,2.1380131,-13.212495,7.0666256,2.6583126,0.011597422,0.4271326,17.5,19.5,25.5,1.9299912,-3.8953848,0.2920828,-0.20802188,2.8676624
1235,0.49008125,6.0730634,2.4643586,-0.0023483932,0.13645267,5.0,6.625,10.5,5.2774796,0.10763052,3.574445,1.8906202,-0.08893175,0.7056353,3.765625,5.1875,10.0,6.770629,-2.4986184,0.56918263,1.4931493,0.38245073
1236,-0.027537292,11.447869,3.38347,-0.006306669,0.0743525,6.625,8.75,16.375,6.0872765,-0.4969227,8.33702,2.88739,-0.01825873,0.18585205,5.78125,7.65625,13.5,5.8237495,-3.1108494,0.11149955,-0.26352692,0.46938542
1237,-0.6149183,7.6901617,2.773114,-0.012044502,0.17717266,5.625,7.5,12.3125,5.46402,-0.44038343,4.933694,2.221192,0.032460235,0.20314336,4.5,5.9375,10.0,5.588978,-2.7564678,0.025970697,0.12495804,0.17453486
1238,-0.8858336,6.020498,2.4536703,0.06653135,0.07929635,5.0625,6.625305,11.0,5.27205,-0.43611315,3.4031472,1.8447621,0.06970337,0.10648537,3.734375,4.90625,7.625,5.0634055,-2.6173506,0.027189016,-0.20864439,0.44972047
1239,0.29996964,6.298147,2.509611,0.058674466,0.16081715,4.96875,6.625,11.375,5.674646,0.18373147,3.8329911,1.9578027,0.07654508,0.21526742,3.921875,5.187805,8.9375,5.765944,-2.465156,0.054450274,0.0912981,0.11623818
1240,-0.9808302,8.961417,2.9935627,-0.07943601,0.10471511,6.1875,8.375,12.8125,5.132632,-0.22908096,6.009583,2.451445,-0.10479362,0.27500176,4.875,6.65625,9.8125,5.0604806,-2.9518342,0.17028666,-0.072151184,0.7517492
1241,-0.17896642,5.9299073,2.4351401,-0.027441356,0.29891396,4.8125,6.4375,16.125,8.367548,-0.038797528,3.2044976,1.7901111,-0.021400604,0.35532618,3.53125,4.875305,8.25,5.876822,-2.7254097,0.05641222,-2.490726,0.14016889
1242,-0.23799899,6.52572,2.554549,0.023380425,0.2247858,5.0625,6.8125,10.6875,5.266615,0.017516358,4.1334844,2.0330973,0.10357746,0.29315734,4.03125,5.4375,9.125,5.70258,-2.3922358,0.068371534,0.43596506,0.25551534
1243,-0.53826815,6.5784492,2.5648487,0.040472403,0.15523672,5.1875,6.875,11.1875,5.38635,0.045601398,3.956039,1.9889793,0.20436162,0.9492619,3.90625,5.4375,12.25,7.9014964,-2.6224103,0.7940252,2.5151463,0.5838696
1244,-0.3250753,6.9281173,2.6321318,-0.08000722,0.10350633,5.1875,7.0,11.6875,5.547268,-0.14372823,4.4360647,2.1061966,-0.051970005,0.105490446,4.1875,5.59375,8.625,5.1416516,-2.4920526,0.0019841194,-0.40561628,0.18134707
1245,0.73189616,7.5038686,2.739319,-0.025670715,0.34487724,5.625,7.562805,12.4375,5.550698,0.39550498,4.87018,2.2068484,-0.14093843,0.5156369,4.46875,6.09375,10.375,5.9086733,-2.6336884,0.17075968,0.35797548,0.33639118
1246,0.039558332,13.401438,3.6607974,0.059060447,0.6532495,7.40625,10.375,18.375,6.490389,-0.18229981,10.903282,3.3020117,0.1230512,0.86544204,6.65625,9.5,15.625,6.1481433,-2.4981556,0.21219254,-0.34224558,0.22185814
1247,-0.60175866,6.5632405,2.5618823,-0.002258658,0.13067913,5.21875,6.875,10.5,5.0309696,-0.290557,3.874786,1.9684476,-0.007560735,0.2650435,3.984375,5.3131104,9.1875,5.856397,-2.6884546,0.13436437,0.82542753,0.31120166
1248,0.70146567,6.179248,2.4858093,-0.044635814,0.15266323,5.09375,6.6875,11.375,5.5322714,0.6433417,3.5670383,1.8886604,-0.021161102,0.2471385,3.953888,5.25,9.4375,5.973197,-2.6122096,0.09447527,0.4409256,0.058123946
1249,-0.4121297,7.2594686,2.69434,-0.054599557,0.23089194,5.4375,7.25,12.5625,5.8366113,-0.4590575,4.427244,2.1041017,-0.0675727,0.244488,4.25,5.71875,11.1875,6.576004,-2.8322244,0.013596058,0.73939276,0.04692781
1250,-2.9782224,47.46888,6.889766,-0.060056414,-0.021971703,14.625,19.5,34.0,5.681894,-2.632032,43.265415,6.5776453,-0.082070254,0.03991127,13.875,18.625,30.625,5.4382977,-4.2034645,0.061882973,-0.24359608,0.34619045
1251,0.29525277,6.968811,2.6398506,0.0408432,0.20585132,5.25,7.03125,11.375,5.414269,-0.024859034,4.5157814,2.1250367,0.10569984,0.23452139,4.21875,5.59375,9.3125,5.559582,-2.4530296,0.028670073,0.14531326,0.3201118
1252,0.8215006,11.759668,3.4292374,0.19205607,0.2162571,6.96875,9.5625,18.875,6.793166,0.47282138,9.74759,3.122113,0.42783582,1.1474457,6.1875,9.0,19.375,7.953774,-2.0120783,0.9311886,1.1606078,0.3486792
1253,0.4729936,11.590942,3.4045472,-0.006243442,0.73666406,6.875,9.625,19.0,7.10506,0.2901993,9.581188,3.0953496,-0.050433658,0.68917227,6.34375,8.625,16.0,6.667676,-2.0097542,-0.04749179,-0.43738413,0.1827943
1254,-0.21034351,7.022456,2.6499918,-0.05079887,0.2210741,5.25,7.125,10.875,5.1703253,-0.25554493,4.3148565,2.0772233,-0.06770602,0.297513,4.157776,5.625,9.375,5.6991434,-2.7075996,0.076438904,0.52881813,0.04520142
1255,0.29376602,19.696285,4.43805,0.12690622,0.122876644,8.875,11.8125,18.5,5.2884455,0.16203408,17.09318,4.13439,0.106575005,0.19901633,8.3125,11.0,16.875,5.188373,-2.6031055,0.07613969,-0.100072384,0.13173194
1256,-1.3287334,21.440825,4.630424,-0.02877966,0.33339405,9.4375,12.875,24.75,6.5014343,-0.5505998,19.084661,4.3685994,-0.0762168,0.5350225,8.690552,12.125,21.75,6.3353934,-2.356163,0.20162845,-0.1660409,0.77813363
1257,-1.0297263,6.9855766,2.6430242,-0.030089535,0.15074444,5.5625,7.375,13.125,5.815336,-0.67464036,4.629413,2.151607,-0.08918125,0.34382677,4.439026,6.15625,11.125,6.263189,-2.3561635,0.19308233,0.4478526,0.3550859
1258,-0.2682984,6.411928,2.5321786,-0.10100702,0.14939642,5.0625,6.75,10.5625,5.2419353,-0.28563336,3.78539,1.9456079,-0.21298948,0.44514227,3.921875,5.4375,9.125,5.938942,-2.6265383,0.29574585,0.6970067,0.017334968
1259,-0.44251022,6.2894616,2.50788,-0.0622727,0.17201543,5.03125,6.71875,11.3125,5.6191425,-0.2749555,3.527761,1.8782334,-0.07261379,0.28635383,3.734375,5.15625,8.0625,5.399296,-2.7617006,0.1143384,-0.21984673,0.1675547
1260,0.15693477,6.9448314,2.6353047,0.02121057,0.20856953,5.15625,7.03125,12.0625,5.771147,-0.19862396,3.8718202,1.9676942,0.060693014,0.40688157,3.921875,5.34375,10.125,6.512017,-3.0730112,0.19831204,0.74087,0.35555872
1261,-5.3620367,107.57409,10.371793,-0.4615711,-0.19347525,24.375,31.0,45.0,5.101182,-5.910675,115.69239,10.75604,-0.49184403,-0.10896993,25.75,33.0,45.25,4.918388,8.118301,0.08450532,-0.1827941,0.54863834
1262,0.5339091,6.438052,2.5373318,0.002159261,0.2257998,5.15625,6.875,11.375,5.564236,0.03409746,3.8445153,1.9607435,-0.013372811,0.344203,3.875,5.28125,9.9375,6.446447,-2.5935369,0.1184032,0.88221073,0.49981162
1263,-0.10004749,7.148311,2.6736326,-0.02830862,0.29880786,5.34375,7.125305,12.25,5.8205986,0.08567927,4.61758,2.1488554,0.0072231977,0.29608274,4.28125,5.8125,9.8125,5.7988567,-2.5307312,-0.0027251244,-0.021741867,0.18572676
1264,0.6885941,7.4211507,2.7241788,0.0025702456,0.049551964,5.53125,7.28125,11.75,5.255802,0.27311736,4.4470124,2.108794,-0.032809958,0.27015376,4.21875,5.75,9.0625,5.3960595,-2.9741383,0.2206018,0.14025736,0.41547674
1265,0.09555305,10.795803,3.2856967,-0.077997856,0.60909224,6.625,9.25,15.0,5.8748703,0.102009274,8.578806,2.9289598,-0.05616506,0.70491266,6.0,8.25,14.375,6.3583646,-2.2169971,0.09582043,0.48349428,0.006456226
1266,0.21870178,6.1155257,2.4729588,0.014327574,0.1935544,4.9375,6.46875,11.5,5.8478355,0.049909912,3.6855164,1.9197699,-0.013202809,0.28694272,3.78125,5.15625,9.0625,5.9829054,-2.4300094,0.09338832,0.13506985,0.16879186
1267,-1.0118146,7.6499095,2.765847,-0.018833427,0.34893656,5.8125,7.84375,14.0,6.0186853,-0.6426878,4.7228713,2.1732168,0.058085285,0.6724627,4.46875,6.15625,10.0,5.6181355,-2.9270382,0.32352614,-0.4005499,0.3691268
1268,-0.87896466,8.446641,2.9063106,-0.09826633,0.38731503,5.9375,8.3125,14.5625,6.0760036,-0.67960066,5.2392645,2.288944,-0.25980428,0.98603034,4.65625,6.625305,13.0,6.9875956,-3.2073765,0.5987153,0.911592,0.199364
1269,-0.21153702,5.1882086,2.2777638,0.034692,0.25150704,4.5,6.094055,10.375,5.7508035,-0.4986589,2.8467526,1.6872323,0.009787615,0.2365241,3.46875,4.71875,6.875,4.9364777,-2.341456,-0.014982939,-0.8143258,0.2871219
1270,0.7699473,6.7640514,2.600779,0.058042604,0.12605906,5.40625,7.125305,11.25,5.2463255,0.64816785,3.985297,1.9963208,0.07317,0.2999854,4.1875,5.59375,10.375,6.2753553,-2.7787545,0.17392635,1.0290298,0.12177944
1271,-0.7503984,7.012783,2.648166,-0.011983525,0.21916294,5.4375,7.1875,12.6875,5.822719,-0.32303405,4.136104,2.0337415,-0.034472387,0.39313436,4.125,5.53125,9.9375,6.1555386,-2.876679,0.17397141,0.33281946,0.42736435
1272,-0.83679384,17.381037,4.169057,-0.12499796,0.2800336,8.4375,11.56311,22.75,6.818674,-0.5097108,14.539003,3.8130045,-0.10493797,0.34330988,7.65625,10.5,20.0,6.6442914,-2.8420334,0.06327629,-0.17438269,0.32708305
1273,-0.7776166,7.104808,2.6654844,0.00645983,0.1307888,5.46875,7.25,12.1875,5.5263925,-0.6410502,4.285823,2.0702229,-0.013499977,0.23229766,4.3125,5.6875,10.375,6.0498037,-2.818985,0.101508856,0.5234113,0.1365664
1274,-0.04082593,6.19106,2.488184,-0.029709749,0.23394847,4.9375,6.65625,10.375,5.285272,-0.26589963,3.6446884,1.9091067,-0.15457833,0.45799994,3.796875,5.3125,9.4375,6.253737,-2.5463717,0.22405148,0.96846485,0.2250737
1275,0.12217303,12.170172,3.4885774,0.10013409,0.32881165,6.90625,9.375,17.25,6.2676573,-0.07707474,9.067362,3.0112062,0.26874337,0.88159037,5.84375,8.1875,19.125,8.089452,-3.10281,0.5527787,1.8217945,0.19924778
1276,0.2285025,13.2398,3.6386538,0.13277262,0.57750964,7.375,10.125,18.625,6.615398,0.36878908,10.409007,3.2262993,0.06309226,0.83067703,6.65625,9.12561,16.875,6.7874722,-2.8307934,0.2531674,0.17207432,0.14028658
1277,-0.14006181,6.1727037,2.4844925,0.080783404,0.11904597,4.875,6.5,11.25,5.6780834,0.03494081,3.5940387,1.895795,0.10254175,0.3124256,3.78125,5.0625,8.5,5.70189,-2.578665,0.19337964,0.023806572,0.17500262
1278,0.13259608,6.9493904,2.6361697,-0.010524566,0.18431139,5.21875,6.9375,11.25,5.387239,0.04377717,4.164108,2.0406146,0.018639468,0.29231262,4.0625,5.46875,11.8125,7.3516474,-2.7852826,0.10800123,1.9644084,0.08881891
1279,-0.023469934,12.080746,3.4757366,-0.024235746,0.31676483,6.96875,9.375,14.75,5.418316,0.23093633,9.483082,3.0794613,0.051868226,0.41889215,6.28125,8.43811,13.75,5.709452,-2.5976639,0.10212731,0.29113626,0.25440627
1280,-1.4171133,6.8314877,2.6137114,-0.08708152,0.22231174,5.78125,7.875,12.0625,5.1037726,-1.2118692,4.0454597,2.0113328,-0.24750543,0.6822574,4.59375,6.34375,11.5625,6.270888,-2.786028,0.45994568,1.1671152,0.20524406
1281,-2.3603997,57.920288,7.610538,0.1289043,0.0978539,15.625,20.25,31.625,4.9659796,-1.2280703,52.144966,7.221147,0.10858247,0.14443254,14.5,19.25,30.875,5.30327,-5.775322,0.046578646,0.3372903,1.1323295
1282,-2.1343281,7.035115,2.652379,-0.050063103,0.12542415,6.59375,8.5625,12.75,4.631643,-1.2757607,4.1280737,2.0317662,-0.16482425,0.497041,4.657776,6.375,11.0,5.7862296,-2.907041,0.37161684,1.1545868,0.8585675
1283,-0.45543012,6.205859,2.491156,0.01502654,0.22100854,5.0,6.71875,12.5625,6.2848496,-0.3154791,3.9545367,1.9886017,-0.014490702,0.30233502,3.96875,5.34375,10.0,6.2940273,-2.2513225,0.081326485,0.009177685,0.13995102
1284,0.942943,7.412888,2.722662,-0.026406413,0.17621088,5.6875,7.53125,12.5,5.459332,0.19299006,4.661525,2.1590564,0.026356839,0.24588704,4.3125,5.78125,9.125,5.3449793,-2.7513633,0.06967616,-0.1143527,0.7499529
